date,UCHAMA,LCHAMA,URG1,URG2,COCDV,ANGDV,ISLDV,SNADV,EBID,EPID
2000-07-23,4.7152548746951295,4.991005676069501,5.0192137139643425,5.1865156561526256,7.764392234345812,8.055578943086187,9.120400778428516,8.614411257605074,8.032186895778906,8.314777571815895
2000-07-24,8.18119623428116,7.361970569972635,6.043786282631224,6.386150706500123,7.517312981301451,7.721397224881001,8.584897639717688,8.43730002117771,8.423163445954028,8.450041003740331
2000-07-25,8.008041894313733,7.167117004585858,6.5882807138659185,5.715453081735589,6.051547390280412,5.681992263192459,7.169254321688237,7.712092130988358,7.266338699487208,7.207131938798634
2000-07-26,4.077108638116902,2.638365418872737,3.5393508575104957,1.252769840483101,5.61992943529537,6.45689373011661,4.097922953384763,1.3157754331056386,5.023823854155897,8.766386809653198
2000-07-27,6.937854659041668,5.596372752369439,5.193020443524238,4.019674668465284,6.321595331466058,6.268086032337636,6.740282362502512,6.588569511414214,6.088152039516453,8.284160942191289
2000-07-28,5.537872825804025,5.218352551961159,5.10613357906408,4.649594740255387,6.494191821142898,8.884448524776095,9.528413022151835,8.764942623238909,7.208779545413083,7.071407587467332
2000-07-29,1.0553164684412037,0.0,3.205156329980867,0.0,2.85930413250385,2.6761004958132277,3.8279452816375388,6.202981449071928,0.0,7.302360071917773
2000-07-30,5.135886263009735,2.3129151472825855,3.266517215382767,0.0,6.323674631536659,6.621393563496001,8.022039362249206,5.195423271145396,3.883732717136125,7.458119739669339
2000-07-31,5.292976036831014,4.392787145565055,4.084327781036444,3.2393345655754398,6.113914869953571,6.320147006330854,7.098660312184122,6.340782497985332,8.081696831900214,7.591458036399349
2000-08-01,5.554507961102232,5.548369709402615,5.142509722368632,4.981980563917392,6.798982992916732,6.785141720582065,7.1893561343190955,7.37785195441651,7.460483107521323,7.245017060520134
2000-08-02,6.489555403197138,6.093216057767758,5.302398943944847,4.511529707613019,6.727719989895572,6.773457028988086,7.36723181439004,6.8593628584706705,6.4290359121947125,6.338799972133519
2000-08-03,5.719972650600264,5.633778203693375,3.735078592622365,5.339072388320369,6.84462337167612,7.233710537899801,8.68590198797468,8.447448120103587,7.628556984244911,7.3613049287803705
2000-08-04,4.976906452105948,5.055645430935409,3.948229702214415,5.203978521311392,5.679391382461809,7.171880233145295,8.373215855561984,8.277230877832952,8.668812061304957,9.16434365074389
2000-08-05,6.063285250885051,6.604417581751692,5.861356998493515,6.467202290704325,7.185211396269591,7.671466255100044,9.1576781101049,8.695329761182702,7.425382163779723,8.28653671239842
2000-08-06,6.614338028295858,5.844997470907203,3.206047859396212,5.489749071133711,6.458155027053561,6.411390549028254,5.822967147252649,5.683552419385023,4.904964570951388,7.124652658116614
2000-08-07,4.310535851041388,3.6931848848346243,3.306448060377363,3.364356488813693,4.306888127991794,4.176716365961788,6.383621147680611,5.740103051454929,6.020960872809572,6.898730859739224
2000-08-08,6.22023363070639,5.8615153597385,4.867908054064244,4.794994487815836,6.434201683451077,6.557026299802299,7.223426887117595,6.531098166764982,4.436958344985845,5.243126845691234
2000-08-09,5.714243029713794,5.835828150626603,5.419157289224546,5.0065796060668974,4.201139255699802,4.092151858017942,5.300087784420393,7.287843328056663,0.5183007138610514,4.323154475126897
2000-08-10,6.2792170166236705,5.551443508829669,5.239905890645282,5.41368051156656,7.275912437705413,7.257726098681623,7.3755567845082775,5.846464290315296,0.0,2.9028554986791497
2000-08-11,5.320301881133607,5.121887098553483,0.4084548158044753,3.8094564659361314,5.793730592546167,5.8231932032122975,6.04104365337206,5.721119076319218,3.039552275297751,5.446606061151672
2000-08-12,4.750713591411832,0.8921021114458976,0.0,0.0,4.60767081493428,5.297594041857811,6.829673410662627,6.019603983560501,6.61715779643146,7.313840670705462
2000-08-13,3.093965901916859,3.829474072461087,1.3051291730922612,2.189287217801493,4.01469858616925,4.3279286100146415,5.9950011122733,6.11245772267383,6.580924403747344,7.629859187868185
2000-08-14,5.045212004047685,6.02338246856103,6.510564385520671,7.241686648494096,6.974754605335661,6.86821341060193,7.142451383109841,7.436974692474914,7.8973161445848294,8.492553161474557
2000-08-15,5.036320056313548,4.598286831050433,5.034412959945927,4.812677634725259,6.600814425545804,7.072541735265062,8.399244501669353,8.280506665996816,8.043254728972478,8.328899695670438
2000-08-16,5.734639797345793,5.138285572566292,3.6536447155213096,4.680224397030897,7.404384745933189,7.519937634399316,8.571029778782801,7.854998233258882,7.3806628652131785,7.397669607289867
2000-08-17,2.4238833999939446,4.7080897082883935,0.5626259420741079,4.230846857253988,6.057790730665352,6.4443878102181875,5.904115818100515,2.827163091147536,0.0,0.0
2000-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132229671595272,1.812606256456014
2000-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.016238920013258273,4.950298675481752,7.725353280280196,9.456646438921144
2000-08-20,5.823285819552439,0.16724152051506905,0.0,0.18547574939267078,6.341476090162346,8.917584248667312,10.41710646426367,6.355509390125053,5.1572318514799536,5.932852731458878
2000-08-21,3.2007206568076287,7.564977841631633,5.208278644515895,6.501476909429169,6.370305218247691,6.36835292262484,6.279887720873743,6.132315800532239,6.585368512363281,7.582318944279873
2000-08-22,4.34374836392722,5.105095863423565,4.815823512092272,4.766870369508457,6.867149232451472,6.8256800240419855,8.575741450566762,8.821746791915563,9.855395932611625,9.39406124129035
2000-08-23,5.457578511800608,5.346048500655648,3.0246161903686968,4.794372544273371,7.012847880436697,7.005009101417902,7.620295427221747,6.4349402558397495,6.42563980507211,6.9920781661229325
2000-08-24,2.8097105518677554,3.0128784883185706,2.4916876700477286,3.111703301619715,5.25014902691379,5.211718406403091,5.556944906141154,5.654468366478102,6.329265304001378,6.459442333553845
2000-08-25,4.951956210124426,4.81039847937782,3.952619098206401,4.690681108474249,6.359960063986519,6.414819323998993,7.381080721725826,6.9905808885499985,6.661094063902235,6.581056886139996
2000-08-26,5.102898930956988,3.700908031954382,1.772689323805523,3.966675713715708,5.976105495110752,6.143594046826012,6.760439104006454,6.351567423196233,5.402994941645498,5.451403181798501
2000-08-27,5.367128848259289,5.487868040091718,4.205809833853086,5.066759278865297,6.277738521308702,6.342217022906757,6.174249490580614,5.408771220561282,5.790573437519279,6.6532713078601455
2000-08-28,2.7720846145517153,1.9757738192732524,2.9211246418023147,2.709427506845025,5.01980066942966,5.1188437397738955,5.64897552591236,6.250937042193725,4.57100343723461,7.198918764370793
2000-08-29,4.329299453225439,4.584021650038129,4.341640276936245,4.934019477826814,6.3312334016816285,5.8936861411460715,7.047147142315366,5.2456373124616,1.4172986881855443,0.0
2000-08-30,3.3597099584596,4.166090661011785,3.402153538723047,4.37307715879799,4.718853987176529,4.575750414122582,3.8607230592307857,1.0515995005297774,3.392178635248313,2.6055964181965705
2000-08-31,3.9810034050616427,4.566670575661377,3.042721650744662,4.376785086311826,6.363560107902354,6.861177068530348,7.562886608397557,6.391349208052037,7.20768119713907,8.94911873032903
2000-09-01,2.8010834497778205,3.356415824881068,1.599600615136789,3.3922025055518503,5.46306079686304,5.363051103759606,5.598175020812792,5.925007524290737,6.762947587399093,7.2611913088365565
2000-09-02,6.393776254010371,6.211808486362485,4.754751430834955,6.115773391543072,7.596394589976171,7.894609496447898,9.439388401817105,8.940593581777794,7.201968140425327,5.804791601001989
2000-09-03,5.221699844516021,5.893777260078041,4.315981266210655,6.042883972186689,4.427342466073665,4.467569323832394,4.636936375993545,4.909278345400894,7.0868201075046215,8.167942279495229
2000-09-04,4.955039629417902,5.239091285613905,5.145658470211185,5.376382628171875,5.533069369855761,5.4252146193335165,6.129722779523377,6.147411094435003,4.991702204326359,5.604222657325399
2000-09-05,8.032775396192088,6.607166362875914,5.93720083739677,5.9149644559672545,6.951587115936299,6.854815140196069,8.706516361432762,9.30009779681933,11.199025771938711,11.220332145855224
2000-09-06,8.143609505333146,7.646255825746027,6.551473538950845,7.193486266578175,8.94483594171078,9.211334165780945,10.348905415236047,9.682285434812979,7.787545867704775,7.620710561451325
2000-09-07,6.073591222508389,6.121048733335087,4.911249886137344,5.913575839821405,6.181550963789633,6.346763915243964,6.978325817005126,6.919908527963701,6.5215622517589455,6.597149801027428
2000-09-08,0.10465220010366766,1.1862174154490275,1.277876489392377,2.1992742790804267,4.297331390892634,5.09472692868919,4.974764554061914,4.109461121009613,5.819240380328198,6.6387583257957195
2000-09-09,8.189104651781596,6.879232338941486,5.551092297615846,6.359956370146319,7.727971772815443,8.142893409917196,9.353359769817246,9.207753160212551,7.740045284592441,7.513650071233763
2000-09-10,4.142223484222557,4.3047157853137,3.176185398563959,4.060804083332745,6.113950103855972,6.2903433916811125,6.062372465266923,5.488126129666515,7.174105551828967,7.81836367093849
2000-09-11,5.3893897436927665,5.322581037452932,3.7651280253133406,5.385146579652821,6.683224186767947,6.586780640431847,6.754281850564213,6.5026819503303,7.5280066653801505,8.16644964418763
2000-09-12,4.252244740934073,4.059428733870095,2.6729991373155886,4.046263424579315,6.6443187915376125,7.058596476439364,7.892642928401831,7.311963631689903,6.687870424578053,7.468964217804144
2000-09-13,3.580770799830116,3.5615465212296464,3.0583561064616367,3.6673586821073587,3.949809961316613,3.89477250316542,4.736185490533257,5.0710317437294865,5.935187050016367,5.813774221881391
2000-09-14,5.6711766280379905,5.248696007465478,4.3623967636692,4.8849154741011365,5.173034894435942,4.946710453496074,4.950232751214461,4.313861611298464,6.2459599192913275,8.726477274248873
2000-09-15,5.770304132038887,5.070069833482117,4.800653685378194,4.6935129918520815,6.940791748056911,6.954778938124378,8.316630789880703,8.207755822182621,7.791276475027255,7.96529086031412
2000-09-16,5.750397506160847,5.518419999617829,4.30112696937392,5.341931838101064,5.103844728785628,5.141541595406898,5.216255227730217,4.983205860158765,6.103708878603841,6.385830932588818
2000-09-17,2.8383844056868917,3.319382994679385,3.1758578844975265,3.2815132535423364,5.871957784412236,6.311413411399656,7.492455504948543,7.534074590470906,5.784885922016539,5.615825047492094
2000-09-18,8.341469389708594,7.324341919328495,6.1912100972234665,7.103809819745315,6.269911168564436,6.012943632053163,6.408239575970191,4.658779420342077,6.205493458223967,6.501025899734221
2000-09-19,4.353357987265196,4.0548057461494045,2.2623940236534956,3.713454363765979,4.699348815388685,4.9318272220354515,5.174284939650742,5.369129300868856,6.4890268925858905,6.6799575066880665
2000-09-20,3.2771848489831856,3.8307057236946602,3.1852665366025863,4.200422646659913,5.731475320614546,5.616057337916521,5.727715194667442,5.301521820771094,6.88609388333876,8.102358705397059
2000-09-21,1.1810112093619394,0.5604500782463907,0.110146492101621,0.27103037453524437,3.1377263301648766,3.1034822549498284,4.476187361993077,5.685528354024471,5.684469202883024,6.219846688455604
2000-09-22,3.910292449622344,2.7165156993420707,0.7829433309248648,1.2636123879642518,4.860214545904651,5.317522947109329,7.300838264687948,8.520376140598405,6.253112025891967,5.456220058961654
2000-09-23,5.694590797615984,5.6016217657690115,3.9494605641701828,6.0922675191228715,6.383069492320927,6.471722086268789,6.6738083093247775,6.17309812833691,7.5292378296484355,8.806492271914188
2000-09-24,0.8775897050907556,0.8710753147472676,0.8692160843267526,1.3695587294311278,5.22092401376893,5.47219429156511,6.032219432222545,5.910549257697157,4.765257113643512,4.626162468930137
2000-09-25,0.3382031564331068,0.401414314548899,0.11287866730397049,0.38981424930631625,0.10566676440653198,0.10719705010813704,0.7759631552254529,3.0080710086263758,5.650057188150154,6.502957420675469
2000-09-26,0.8433225420083192,0.823589614388594,0.7995421267763663,0.9184843872577291,1.009467748542539,1.6585644050965513,2.396813026171551,1.221667998766648,5.25982664880272,6.184054151964294
2000-09-27,1.3931463385133542,1.904324494299656,1.0299873923822471,1.7707619680090647,6.1339906514978635,6.1414471212744575,6.629241471893102,7.420984344415424,4.587112315564518,4.10233703317903
2000-09-28,3.7917008125351708,4.406432226975829,2.633754066044031,4.44798781279855,4.513312670252894,4.345111375488468,4.582463867787508,4.085296398813481,4.95174892036219,5.748862091034511
2000-09-29,3.69489983274136,3.7721797639391257,1.5725429972673521,3.2349911808334886,4.770556121151346,4.626422445601107,5.4064824567857865,6.923209008258407,8.34092296423314,8.800580553913992
2000-09-30,3.8023579678264334,3.40045684893177,1.74812905399137,3.028703663825481,3.9639085650144743,4.4453807026246634,5.727838556876551,5.908949936695786,5.366914484328948,5.415335256181359
2000-10-01,3.15345175380107,3.165695150268992,2.073612441353148,3.4368903199728313,5.387200987286154,5.364895243707451,5.003066506221371,4.202598274201965,4.468458458145911,4.490726066264143
2000-10-02,4.3899537019036385,4.215657712153959,3.1885291576324812,4.317712018957723,6.0521664369145975,6.027373178657755,5.979402705903583,5.6944358415074365,6.462619485580229,7.534585398711511
2000-10-03,3.5651102705714326,3.42543535091943,2.5828419677759284,3.4886086957317874,4.857828918668448,5.110543406209124,5.25958217394494,5.004930984085913,6.837893864268738,7.487665902803858
2000-10-04,0.3629076251081028,1.2859601753028302,0.7669510353232836,2.8296643694574155,3.332082591976847,3.4822324904690354,3.974002472987498,4.091056187439575,4.743503233055588,2.571931471167234
2000-10-05,1.67877264842761,2.2924678655754893,1.6627159480116582,2.653073200191542,4.061866940592324,4.072470555369775,4.790926785271062,4.634698501055675,6.209908486214406,7.215572574140497
2000-10-06,0.31848184621515724,0.2594480237378439,0.4733406241698246,0.20110235480841576,0.007848305513462474,2.7682108042936675,2.9562690709609876,2.9670750058686157,3.6852394458711983,4.5455031048425045
2000-10-07,0.3052050942144386,0.31143447481595665,0.5286533818274495,0.31307129438840325,0.0,0.0,0.0,1.9542866636288903,7.585771876713377,8.159432798683994
2000-10-08,0.23475556986352902,0.0891475699841764,0.028821807698390767,0.007164041031810569,0.0,0.0,0.0,0.0,0.0,1.1372930294483434
2000-10-09,0.18871972530095868,0.1161390303588613,0.0,0.014904096762322098,0.003203661037828158,0.0,0.0,0.0,0.0,0.0
2000-10-10,0.165760719277728,0.2556303932097101,0.09480584965361609,0.33119036251015693,0.0581422693192218,0.0618109478116531,0.0790385131867383,0.060577048620556025,0.5052465020605426,0.8728840695828509
2000-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503974519203324
2000-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697663744484306
2000-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0494583217189255,0.03366702092143949,1.1212119417073303,4.80091878718623
2000-10-14,0.348168697338191,0.43953506455573366,0.17028108724680607,0.4775870219573535,0.108120777244374,0.10419307552121512,0.7101867697889285,0.65497236134565,4.749478210824771,3.021838217356469
2000-10-15,0.028152048483901078,0.16630943075336085,0.2167174440394749,0.28391961796431253,0.039269013810691145,0.5435170899498566,1.0001474906152554,1.71081663206045,1.7638537658870446,0.0
2000-10-16,0.28878384501280224,0.20310060074351377,0.25797682076389655,0.24117404011671512,0.05519226410632675,0.4408229730548375,1.5858296444845874,2.4500153033777323,3.9769191264621986,2.015314899600862
2000-10-17,0.3989998571489609,0.38270936342498335,0.2649240037309633,0.3828308283086406,0.8653194577537848,1.1135208595322845,1.2725912966066708,1.0731237798926245,2.916864539030626,4.807992577772186
2000-10-18,0.44992903350703567,0.36431991720317325,0.3679541169053697,0.23127552248899727,1.0948808188956514,1.5198557213632526,2.134154388882852,2.5216964081324256,3.3902199432096642,4.084775255813737
2000-10-19,0.467524260400215,0.5216585809448573,0.38403315007054584,0.3522310960640692,0.8085272928389144,0.8893134080440914,1.0962958895247263,0.9609959531447287,1.8741878309186513,3.076077890948898
2000-10-20,0.36660482713280323,0.3728039052807624,0.26778242483394427,0.4065466578316321,0.0,0.0,0.90895475985692,1.9766017943655332,1.9602797617591623,2.4576840391633157
2000-10-21,0.25964480758659114,0.3508670418105995,0.2933574268603882,0.33694704216580473,0.0,4.002119283862797e-05,0.0,0.0,0.0,1.8383827056270503
2000-10-22,0.0,0.07978110228357538,0.0,0.18695370143946036,0.0,0.0008367733491446378,0.0011384079547226934,0.0,0.0,0.7150191144795217
2000-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5411186956077065,2.501479942801415
2000-10-25,0.0,0.0,0.0,0.09291519884641364,0.0011859791792476807,0.001679251161569737,0.0020369212314429535,0.002028985552051062,2.8519871936416408,3.3612221694385647
2000-10-26,0.0,0.053110851415222725,0.02971941981914682,0.2106793288878587,0.0012441378846188133,0.6419243384642012,1.0291723817400122,0.6773305657512702,2.1029987830593253,2.534874066717926
2000-10-27,0.0,0.10281298453593267,0.0,0.05348029727267719,0.0,1.649099002127045e-05,0.0,0.9430902508313594,2.639964146640698,2.7981627018045216
2000-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2750200599890165
2000-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
